Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2017-04-03;35,9275;36,03;35,7625;35,925;76.306.844;2.478.546.160
2017-03-31;35,93;36,0675;35,7525;35,915;78.301.920;2.500.107.020
2017-03-30;36,0475;36,125;35,875;35,9825;84.755.992;2.492.181.740
2017-03-29;35,92;36,1225;35,7975;36,03;116.696.208;3.456.948.581
2017-03-28;35,2275;36,01;35,155;35,95;133.393.656;4.356.135.057
2017-03-27;34,8475;35,305;34,655;35,22;94.126.664;2.842.164.617
2017-03-24;35,375;35,435;35,0875;35,16;89.516.880;2.781.551.812
2017-03-23;35,315;35,3961;35,1525;35,23;81.328.184;2.547.529.087
2017-03-22;34,9613;35,40;34,94;35,355;103.388.448;3.242.527.294
2017-03-21;35,5275;35,70;34,9325;34,96;157.970.136;4.889.929.018
2017-03-20;35,10;35,375;35,0575;35,365;86.121.820;2.447.446.913
2017-03-17;35,25;35,25;34,9725;34,9975;175.486.452;4.997.149.390
2017-03-16;35,18;35,255;35,065;35,1725;76.891.440;2.366.161.188
2017-03-15;34,8525;35,1875;34,7563;35,115;102.724.620;2.954.863.689
2017-03-14;34,825;34,9125;34,71;34,7475;61.182.044;1.819.409.801
2017-03-13;34,7125;34,8575;34,705;34,80;69.158.868;1.954.717.008
2017-03-10;34,8125;34,8393;34,66;34,785;73.517.736;2.367.209.793
2017-03-09;34,685;34,6975;34,2625;34,67;88.475.004;2.566.819.563
2017-03-08;34,7375;34,95;34,705;34,75;71.727.032;2.230.987.261
2017-03-07;34,765;34,995;34,6975;34,88;69.757.032;2.096.583.572
2017-03-06;34,8413;34,9425;34,649;34,835;84.919.888;2.336.651.885
2017-03-03;34,695;34,9575;34,6475;34,945;86.223.064;2.461.723.764
2017-03-02;35,00;35,0697;34,69;34,74;104.683.468;3.256.064.276
2017-03-01;34,4725;35,0375;34,3988;34,9475;145.452.000;4.420.593.927
2017-02-28;34,27;34,3588;34,175;34,2475;88.464.300;2.673.147.071
2017-02-27;34,285;34,3588;34,07;34,2325;80.891.276;2.358.726.367
2017-02-24;33,9775;34,165;33,82;34,165;83.397.352;2.625.171.791
2017-02-23;34,345;34,37;34,075;34,1325;83.049.404;2.495.776.909
2017-02-22;34,1075;34,28;34,0275;34,2775;83.076.104;2.220.604.515
2017-02-21;34,0575;34,1875;33,995;34,175;97.950.368;2.724.213.653
2017-02-17;33,775;33,9575;33,775;33,93;84.274.100;2.673.134.287
2017-02-16;33,9175;33,975;33,7100;33,8363;90.160.244;2.672.824.045
2017-02-15;33,88;34,0675;33,655;33,8775;142.314.856;4.102.130.584
2017-02-14;33,3675;33,7725;33,3125;33,755;132.218.008;3.656.869.833
2017-02-13;33,27;33,455;33,1875;33,3225;91.959.916;2.685.600.573
2017-02-10;33,115;33,235;33,0125;33,03;80.184.992;2.308.455.088
2017-02-09;32,9125;33,1113;32,78;33,105;113.285.360;2.768.660.901
2017-02-08;32,8375;33,055;32,805;33,01;88.551.004;2.492.496.128
2017-02-07;32,635;33,0225;32,6125;32,8825;152.633.644;4.250.966.998
2017-02-06;32,2825;32,625;32,225;32,5725;107.138.132;3.134.365.234
2017-02-03;32,0775;32,2975;32,04;32,27;97.840.620;2.644.276.348
2017-02-02;31,9938;32,3475;31,945;32,1325;134.685.316;3.691.472.258
2017-02-01;31,7575;32,6225;31,7525;32,1875;447.369.476;12.481.682.412
2017-01-31;30,2875;30,3475;30,155;30,3375;191.313.712;4.563.762.493
2017-01-30;30,2325;30,4075;30,165;30,4075;121.308.436;3.356.506.375
2017-01-27;30,535;30,5875;30,40;30,4875;81.981.360;2.208.576.426
2017-01-26;30,4175;30,61;30,40;30,485;105.276.764;2.612.314.502
2017-01-25;30,105;30,525;30,07;30,47;130.219.832;3.515.059.523
2017-01-24;29,8875;30,025;29,875;29,9925;92.775.136;2.490.354.887
2017-01-23;30,00;30,2025;29,9425;30,02;87.928.000;2.289.658.160
2017-01-20;30,1125;30,1125;29,9337;30,00;119.690.604;3.000.036.475
2017-01-19;29,85;30,0225;29,8425;29,945;102.217.144;2.409.132.887
2017-01-18;30,00;30,125;29,9275;29,9975;90.644.368;2.467.838.255
2017-01-17;29,585;30,06;29,555;30,00;137.648.356;3.527.122.498
2017-01-13;29,7775;29,905;29,7025;29,76;104.332.528;2.668.971.324
2017-01-12;29,7238;29,825;29,5525;29,8125;108.239.416;2.924.021.063
2017-01-11;29,685;29,9825;29,65;29,9375;109.812.512;2.963.284.985
2017-01-10;29,6925;29,845;29,575;29,7775;91.834.916;2.530.660.719
2017-01-09;29,4875;29,8575;29,485;29,7475;133.681.156;3.519.879.874
2017-01-06;29,195;29,54;29,1175;29,4775;126.859.276;3.429.638.392
2017-01-05;28,98;29,2161;28,9525;29,1525;88.460.384;2.358.290.193
2017-01-04;28,9625;29,1275;28,9375;29,005;84.326.460;2.168.609.279
2017-01-03;28,95;29,0825;28,69;29,0375;115.076.864;2.976.325.672
2016-12-30;29,1625;29,30;28,8575;28,955;122.223.596;3.113.700.215
2016-12-29;29,1125;29,2774;29,10;29,1825;59.918.700;1.558.081.171
2016-12-28;29,38;29,5042;29,05;29,19;82.746.880;2.119.526.137
2016-12-27;29,13;29,45;29,1225;29,315;72.527.860;1.903.921.638
2016-12-23;28,8975;29,13;28,8975;29,13;56.976.184;1.479.342.557
2016-12-22;29,0875;29,1275;28,91;29,0725;104.151.276;2.661.759.200
2016-12-21;29,20;29,35;29,195;29,265;94.896.724;1.940.268.654
2016-12-20;29,185;29,375;29,17;29,2375;85.349.220;2.054.020.146
2016-12-19;28,95;29,345;28,9375;29,16;111.027.028;2.525.778.638
2016-12-16;29,1175;29,125;28,9113;28,9925;177.138.644;4.210.941.205
2016-12-15;28,845;29,1825;28,8075;28,955;185.126.404;3.104.939.698
2016-12-14;28,76;29,05;28,745;28,7975;135.849.464;3.501.496.865
2016-12-13;28,46;28,98;28,4375;28,7975;173.173.384;4.242.039.107
2016-12-12;28,3225;28,75;28,1225;28,325;104.706.752;2.685.622.414
2016-12-09;28,0775;28,675;28,0775;28,4875;137.304.760;3.511.727.412
2016-12-08;27,715;28,1075;27,65;28,03;108.199.380;2.676.737.513
2016-12-07;27,315;27,7975;27,29;27,7575;119.904.976;2.993.253.342
2016-12-06;27,375;27,59;27,2975;27,4875;104.642.232;2.552.103.255
2016-12-05;27,50;27,5075;27,0625;27,2775;136.455.536;3.184.855.940
2016-12-02;27,2925;27,5225;27,2125;27,475;103.439.644;2.399.505.051
2016-12-01;27,5913;27,735;27,2575;27,3725;148.138.800;3.529.016.181
2016-11-30;27,90;28,05;27,5675;27,63;144.608.800;3.453.982.229
2016-11-29;27,695;28,0075;27,5175;27,865;114.031.624;2.884.581.145
2016-11-28;27,8575;28,1163;27,8475;27,8925;108.219.288;2.619.055.009
2016-11-25;27,7825;27,9675;27,7375;27,9475;44.407.896;1.158.775.252
2016-11-23;27,84;27,8775;27,5825;27,8075;109.682.180;2.540.482.228
2016-11-22;27,9875;28,105;27,85;27,95;103.726.820;2.279.175.510
2016-11-21;27,53;27,9975;27,5025;27,9325;116.656.768;2.813.663.952
2016-11-18;27,43;27,635;27,415;27,515;105.431.696;2.535.384.833
2016-11-17;27,4525;27,5875;27,2075;27,4875;105.440.016;2.713.461.915
2016-11-16;26,675;27,5575;26,65;27,4975;234.896.332;3.888.456.710
2016-11-15;26,6425;26,92;26,5398;26,7775;128.922.364;3.107.962.871
2016-11-14;26,9275;26,9523;26,02;26,4275;203.605.524;4.909.736.437
2016-11-11;26,78;27,2175;26,6375;27,1075;136.467.832;3.405.125.274
2016-11-10;27,7725;27,7725;26,4575;26,9475;228.390.952;5.643.494.438
2016-11-09;27,47;27,83;27,0125;27,72;236.473.756;5.559.185.068
2016-11-08;27,5775;27,93;27,425;27,765;96.518.532;2.397.549.631
2016-11-07;27,52;27,6275;27,365;27,6025;129.448.100;3.243.773.537
2016-11-04;27,1325;27,5625;27,0275;27,21;117.276.724;2.957.805.314
2016-11-03;27,745;27,865;27,3875;27,4575;106.302.740;2.534.556.996
2016-11-02;27,85;28,0875;27,8075;27,8975;112.988.308;2.727.383.121
2016-11-01;28,365;28,4425;27,6325;27,8725;175.185.880;4.329.783.977
2016-10-31;28,4125;28,5575;28,30;28,385;105.603.996;2.532.880.523
2016-10-28;28,4675;28,8025;28,3625;28,43;147.168.384;3.761.438.877
2016-10-27;28,8475;28,965;28,525;28,62;125.584.520;2.977.121.061
2016-10-26;28,5775;28,925;28,3275;28,8975;264.114.544;6.753.898.564
2016-10-25;29,4875;29,59;29,3275;29,5625;186.971.680;4.130.949.795
2016-10-24;29,275;29,435;29,25;29,4125;93.970.604;2.234.274.548
2016-10-21;29,2025;29,2275;29,07;29,15;82.750.924;2.411.198.600
2016-10-20;29,215;29,345;29,0825;29,265;88.886.452;2.596.276.522
2016-10-19;29,3125;29,44;28,45;29,28;72.244.692;2.122.107.384
2016-10-18;29,545;29,5525;29,3625;29,3675;81.918.312;2.405.478.395
2016-10-17;29,3325;29,46;29,195;29,3875;84.722.160;2.480.569.280
2016-10-14;29,47;29,5425;29,2825;29,4075;125.072.924;3.676.012.789
2016-10-13;29,1975;29,36;28,93;29,245;129.713.524;3.780.005.675
2016-10-12;29,3375;29,495;29,1875;29,335;139.766.204;4.100.124.732
2016-10-11;29,425;29,6725;29,05;29,075;221.580.360;6.637.648.817
2016-10-10;28,755;29,1875;28,68;29,0125;130.965.524;3.786.043.615
2016-10-07;28,5775;28,64;28,3775;28,515;90.075.084;2.567.949.024
2016-10-06;28,425;28,585;28,2825;28,4725;104.789.372;2.982.511.851
2016-10-05;28,35;28,415;28,1725;28,2625;77.134.476;2.179.391.065
2016-10-04;28,265;28,5775;28,1575;28,25;109.952.892;3.117.386.269
2016-10-03;28,1775;28,2625;28,07;28,13;78.341.772;2.202.913.912
2016-09-30;28,115;28,3425;27,95;28,2625;129.938.416;3.665.269.339
2016-09-29;28,29;28,45;27,95;28,045;132.902.596;3.729.331.193
2016-09-28;28,4225;28,66;28,3575;28,4875;118.433.540;3.068.394.519
2016-09-27;28,25;28,295;28,085;28,2725;87.572.012;2.466.894.836
2016-09-26;27,91;28,3475;27,8875;28,22;106.624.652;3.007.637.454
2016-09-23;28,605;28,6975;27,8875;28,1775;197.679.500;5.587.409.932
2016-09-22;28,5875;28,735;28,50;28,655;112.268.544;3.210.311.749
2016-09-21;28,4625;28,4973;28,1103;28,3875;127.404.380;3.603.049.914
2016-09-20;28,2625;28,53;28,1275;28,3925;125.011.232;3.545.409.569
2016-09-19;28,7975;29,045;28,3125;28,395;172.512.404;4.917.108.368
2016-09-16;28,78;29,0325;28,51;28,73;279.232.616;7.991.881.929
2016-09-15;28,465;28,9325;28,3725;28,8925;329.899.948;9.462.753.132
2016-09-14;27,1825;28,2575;27,15;27,9425;417.906.704;11.634.614.399
2016-09-13;26,8775;27,1975;26,81;26,9875;221.709.512;5.977.896.133
2016-09-12;25,6625;26,43;25,6325;26,36;162.564.020;4.245.515.490
2016-09-09;26,16;26,43;25,7825;25,7825;166.086.304;4.309.353.086
2016-09-08;26,8125;26,8175;26,31;26,38;190.339.696;5.028.053.893
2016-09-07;26,9575;27,19;26,7675;27,09;155.316.076;4.178.029.170
2016-09-06;26,975;27,075;26,8775;26,925;86.999.924;2.340.673.325
2016-09-02;26,925;27,00;26,705;26,9325;92.505.848;2.481.800.703
2016-09-01;26,535;26,70;26,405;26,6825;86.995.280;2.311.365.750
2016-08-31;26,415;26,6425;26,41;26,525;99.851.032;2.652.875.555
2016-08-30;26,45;26,625;26,375;26,50;87.180.552;2.307.857.581
2016-08-29;26,655;26,86;26,5725;26,705;92.523.140;2.470.763.443
2016-08-26;26,8525;26,9875;26,5775;26,735;100.567.684;2.691.675.319
2016-08-25;26,8475;26,97;26,67;26,8925;89.210.852;2.391.171.270
2016-08-24;27,1413;27,1875;26,92;27,0075;83.941.708;2.264.670.786
2016-08-23;27,1475;27,33;27,1325;27,2125;70.626.328;1.921.845.550
2016-08-22;27,215;27,275;26,9625;27,1275;92.763.192;2.503.936.880
2016-08-19;27,1925;27,4225;27,09;27,34;92.345.164;2.515.111.074
2016-08-18;27,3075;27,40;27,255;27,27;71.893.848;1.963.682.014
2016-08-17;27,275;27,3425;27,085;27,305;89.272.792;2.428.742.708
2016-08-16;27,4075;27,5575;27,3025;27,345;112.849.432;3.093.820.289
2016-08-15;27,035;27,385;27,02;27,37;90.053.728;2.483.612.458
2016-08-12;26,945;27,11;26,945;27,045;67.591.552;1.824.082.470
2016-08-11;27,13;27,2325;26,9625;26,9825;85.276.072;2.316.151.218
2016-08-10;27,1775;27,225;26,94;27,00;87.316.820;2.355.197.246
2016-08-09;27,0575;27,235;27,0025;27,2025;93.631.068;2.539.960.643
2016-08-08;26,88;27,0925;26,79;27,0925;97.928.084;2.628.094.828
2016-08-05;26,5675;26,9125;26,545;26,87;127.140.072;3.406.327.010
2016-08-04;26,395;26,50;26,32;26,4675;91.603.580;2.417.615.728
2016-08-03;26,2025;26,46;26,1925;26,4475;104.495.608;2.751.107.493
2016-08-02;26,5125;26,5175;26,00;26,12;119.864.960;3.136.975.283
2016-08-01;26,1025;26,5375;26,1025;26,5125;135.956.300;3.601.354.822
2016-07-29;26,0475;26,1375;25,92;26,0525;97.544.968;2.535.697.451
2016-07-28;25,7075;26,1125;25,705;26,085;134.719.392;3.491.488.614
2016-07-27;26,0663;26,0875;25,6875;25,7375;310.343.640;8.009.603.486
2016-07-26;24,205;24,4925;24,105;24,1675;152.268.956;3.690.780.453
2016-07-25;24,5625;24,71;24,23;24,335;141.319.452;3.444.815.216
2016-07-22;24,815;24,825;24,5775;24,665;102.752.084;2.531.747.563
2016-07-21;24,9575;25,25;24,7825;24,8575;112.190.244;2.798.127.865
2016-07-20;25,00;25,115;24,9338;24,99;95.020.264;2.372.058.070
2016-07-19;24,89;25,00;24,835;24,9675;84.591.972;2.109.112.686
2016-07-18;24,675;25,0325;24,65;24,9575;133.348.304;3.344.750.530
2016-07-15;24,73;24,825;24,625;24,695;108.814.192;2.683.801.754
2016-07-14;24,3475;24,7475;24,33;24,6975;141.823.392;3.487.207.590
2016-07-13;24,3525;24,4175;24,21;24,2175;93.896.768;2.278.234.176
2016-07-12;24,2925;24,425;24,28;24,355;86.228.716;2.093.338.902
2016-07-11;24,1875;24,4125;24,1825;24,245;85.041.496;2.061.919.965
2016-07-08;24,1225;24,2225;24,0125;24,17;102.805.616;2.480.181.062
2016-07-07;23,925;24,125;23,905;23,985;87.419.252;2.097.631.678
2016-07-06;23,65;23,915;23,5925;23,8825;113.900.820;2.703.543.062
2016-07-05;23,8475;23,85;23,615;23,76;95.234.312;2.252.479.777
2016-07-01;23,8725;24,1163;23,8325;23,9725;90.239.396;2.198.668.975
2016-06-30;23,61;23,9425;23,575;23,90;125.448.420;2.987.694.122
2016-06-29;23,4925;23,6375;23,4075;23,60;131.649.676;1.962.419.967
2016-06-28;23,225;23,415;23,035;23,3975;142.941.136;3.303.683.978
2016-06-27;23,25;23,2625;22,875;23,01;163.605.256;3.760.123.230
2016-06-24;23,2275;23,6638;23,1625;23,35;238.539.056;5.539.245.352
2016-06-23;23,985;24,0725;23,8125;24,025;116.367.384;2.784.809.076
2016-06-22;24,0625;24,2225;23,8375;23,8875;103.775.196;2.493.140.261
2016-06-21;23,735;24,0875;23,669;23,9775;127.974.836;3.044.985.205
2016-06-20;24,00;24,1425;23,7575;23,775;124.539.808;2.983.021.228
2016-06-17;24,155;24,1625;23,825;23,8325;202.119.264;4.777.924.599
2016-06-16;24,1125;24,4375;24,0175;24,3875;112.437.028;2.737.123.724
2016-06-15;24,455;24,6025;24,2575;24,285;103.701.708;2.530.617.818
2016-06-14;24,33;24,6188;24,1875;24,365;115.213.364;2.805.896.314
2016-06-13;24,6725;24,78;24,275;24,335;136.089.320;3.325.031.011
2016-06-10;24,6325;24,8364;24,62;24,7075;109.827.120;2.714.356.955
2016-06-09;24,625;24,9975;24,615;24,9125;95.044.552;2.360.168.380
2016-06-08;24,755;24,89;24,67;24,735;73.287.136;1.813.288.119
2016-06-07;24,8125;24,9675;24,74;24,7575;80.625.788;2.002.943.261
2016-06-06;24,4975;25,4725;24,3875;24,6575;85.258.744;2.102.289.231
2016-06-03;24,4475;24,5675;24,3625;24,48;96.931.316;2.372.241.545
2016-06-02;24,40;24,46;24,1575;24,43;144.024.432;3.522.520.074
2016-06-01;24,755;24,885;24,5825;24,615;106.903.516;2.646.580.656
2016-05-31;24,90;25,10;24,705;24,965;147.609.492;3.679.479.614
2016-05-27;24,86;25,1175;24,8113;25,0875;124.005.280;3.109.113.294
2016-05-26;24,92;25,1825;24,66;25,1025;143.254.820;3.569.074.831
2016-05-25;24,6675;24,935;24,5275;24,905;137.001.408;3.375.788.455
2016-05-24;24,305;24,5225;24,21;24,475;122.909.160;2.995.760.798
2016-05-23;23,9675;24,2975;23,9175;24,1075;134.080.340;3.231.621.953
2016-05-20;23,66;23,8575;23,63;23,805;110.549.424;2.617.295.425
2016-05-19;23,66;23,66;23,3925;23,55;101.327.128;2.376.841.216
2016-05-18;23,54;23,8025;23,4725;23,64;153.399.808;3.621.937.009
2016-05-17;23,6375;23,675;23,2525;23,3725;166.720.820;3.901.726.239
2016-05-16;23,0975;23,5975;22,9125;23,47;216.080.984;5.035.772.292
2016-05-13;22,50;22,9175;22,50;22,63;161.121.172;3.646.044.556
2016-05-12;23,18;23,195;22,3675;22,585;280.035.516;6.340.031.383
2016-05-11;23,37;23,3925;23,115;23,1275;101.916.052;2.363.917.472
2016-05-10;23,3325;23,3925;23,0275;23,355;123.460.708;2.866.497.735
2016-05-09;23,25;23,4425;23,1475;23,1975;117.730.228;2.734.331.168
2016-05-06;23,3425;23,3625;22,9625;23,18;160.968.712;3.719.793.213
2016-05-05;23,50;23,5175;23,17;23,31;130.723.900;3.038.550.299
2016-05-04;23,80;23,975;23,455;23,5475;141.917.404;3.401.655.675
2016-05-03;23,55;23,935;23,42;23,795;206.979.396;4.884.058.522
2016-05-02;23,4913;23,52;23,10;23,41;176.334.260;4.091.892.888
2016-04-29;23,4975;23,68;23,1275;23,435;246.674.240;5.778.810.838
2016-04-28;24,4025;24,47;23,5625;23,7075;300.289.600;7.213.653.174
2016-04-27;24,00;24,6775;23,92;24,455;397.959.772;9.679.989.921
2016-04-26;25,9775;26,325;25,9775;26,0875;144.226.876;3.772.061.027
2016-04-25;26,25;26,4125;26,1275;26,27;100.035.052;2.508.893.664
2016-04-22;26,2525;26,62;26,155;26,42;121.749.488;3.199.167.687
2016-04-21;26,7325;26,7325;26,38;26,4925;113.626.100;3.012.267.611
2016-04-20;26,66;27,0225;26,515;26,7825;101.052.156;2.706.547.721
2016-04-19;26,97;27,00;26,5575;26,7275;114.719.984;3.064.250.328
2016-04-18;27,2225;27,2375;26,735;26,87;176.658.844;4.767.781.337
2016-04-15;28,0275;28,075;27,4325;27,4625;160.449.812;4.431.599.541
2016-04-14;27,905;28,0975;27,8325;28,025;91.713.884;2.559.934.136
2016-04-13;27,70;28,085;27,70;28,01;118.733.952;3.311.739.275
2016-04-12;27,335;27,625;27,165;27,61;99.714.016;2.698.994.365
2016-04-11;27,2425;27,6525;27,2075;27,255;100.219.252;2.727.997.626
2016-04-08;27,2275;27,4425;27,0425;27,165;85.431.380;2.320.007.928
2016-04-07;27,4875;27,605;27,0303;27,135;108.703.240;2.920.477.092
2016-04-06;27,5575;27,745;27,30;27,74;93.706.980;2.577.098.156
2016-04-05;27,3775;27,6825;27,355;27,4525;94.757.736;2.579.530.922
2016-04-04;27,605;28,0475;27,5675;27,78;134.393.140;3.725.884.697
2016-04-01;27,195;27,50;27,05;27,4975;91.732.736;2.488.756.649
2016-03-31;27,43;27,475;27,22;27,2475;89.620.528;2.434.754.956
2016-03-30;27,1625;27,605;27,15;27,39;162.005.328;4.395.233.148
2016-03-29;26,2225;26,9475;26,22;26,92;113.897.260;3.012.847.122
2016-03-28;26,50;26,5475;26,265;26,2975;69.094.932;1.790.247.018
2016-03-24;26,3675;26,5625;26,2225;26,4175;92.951.860;2.437.150.656
2016-03-23;26,62;26,7675;26,475;26,5325;93.358.828;2.469.759.552
2016-03-22;26,3125;26,8225;26,3025;26,68;114.248.268;3.040.219.611
2016-03-21;26,4825;26,9125;26,285;26,4775;126.516.220;3.355.931.530
2016-03-18;26,585;26,625;26,2975;26,48;151.946.696;3.981.372.828
2016-03-17;26,38;26,6175;26,24;26,45;118.657.548;3.136.202.724
2016-03-16;26,1525;26,5775;26,1475;26,4925;136.827.476;3.596.179.546
2016-03-15;25,99;26,295;25,9625;26,145;142.053.272;3.688.470.420
2016-03-14;25,4775;25,7275;25,445;25,63;89.678.336;2.290.797.155
2016-03-11;25,56;25,57;25,375;25,565;97.049.888;2.462.367.618
2016-03-10;25,3525;25,56;25,0375;25,2925;121.568.676;3.059.172.493
2016-03-09;25,3275;25,395;25,0675;25,28;96.351.744;2.430.790.795
2016-03-08;25,195;25,44;25,10;25,2575;114.760.308;2.891.006.623
2016-03-07;25,5975;25,7075;25,24;25,4675;128.748.960;3.272.623.445
2016-03-04;25,5925;25,9375;25,3425;25,7525;166.321.612;4.261.507.928
2016-03-03;25,145;25,4275;25,1125;25,375;125.691.324;3.196.118.277
2016-03-02;25,1275;25,2225;24,91;25,1875;121.169.896;3.027.270.470
2016-03-01;24,4125;25,1925;24,355;25,1325;185.203.824;4.596.779.941
2016-02-29;24,215;24,5575;24,1625;24,1725;118.599.224;2.869.638.882
2016-02-26;24,30;24,5059;24,145;24,2275;105.250.780;2.551.410.661
2016-02-25;24,0125;24,19;23,8125;24,19;97.215.536;2.356.197.519
2016-02-24;23,495;24,095;23,33;24,025;128.582.016;3.040.836.302
2016-02-23;24,10;24,125;23,6375;23,6725;112.050.324;2.662.583.482
2016-02-22;24,0775;24,225;23,98;24,22;125.253.012;3.012.395.176
2016-02-19;24,00;24,19;23,95;24,01;114.949.416;2.814.602.463
2016-02-18;24,71;24,7225;24,0227;24,065;129.655.704;3.138.550.719
2016-02-17;24,1675;24,5525;24,0375;24,53;162.600.356;3.951.203.831
2016-02-16;23,755;24,2125;23,6525;24,16;175.303.140;4.189.914.701
2016-02-12;23,5475;23,625;23,2525;23,4975;146.300.416;3.381.601.224
2016-02-11;23,4475;23,68;23,1475;23,425;180.469.960;4.214.147.991
2016-02-10;23,98;24,0875;23,525;23,5675;153.776.044;3.659.509.291
2016-02-09;23,5725;23,985;23,4825;23,7475;159.738.400;3.778.494.173
2016-02-08;23,2825;23,925;23,26;23,7525;198.138.080;4.655.148.698
2016-02-05;24,13;24,23;23,4225;23,505;164.856.040;3.891.016.315
2016-02-04;23,965;24,3325;23,7975;24,15;144.805.660;3.478.091.092
2016-02-03;23,75;24,21;23,52;24,0875;162.926.936;3.873.467.751
2016-02-02;23,855;24,01;23,57;23,62;133.775.724;3.171.520.586
2016-02-01;24,1175;24,1775;23,85;24,1075;144.373.632;3.459.243.838
2016-01-29;23,6975;24,335;23,5875;24,335;234.132.612;5.632.839.949
2016-01-28;23,4475;23,63;23,0975;23,5225;201.425.192;4.706.859.923
2016-01-27;24,01;24,1572;23,335;23,355;484.513.652;11.452.135.737
2016-01-26;24,9825;25,22;24,5175;24,9975;226.355.152;5.641.965.927
2016-01-25;25,38;25,3825;24,8025;24,86;184.417.308;4.614.773.313
2016-01-22;24,6575;25,365;24,5925;25,355;238.852.540;5.967.604.470
2016-01-21;24,265;24,47;23,735;24,075;176.982.896;4.276.216.306
2016-01-20;23,775;24,5474;23,355;24,1975;266.719.308;6.340.124.508
2016-01-19;24,6025;24,6625;23,875;24,165;180.247.992;4.355.679.201
2016-01-15;24,05;24,4275;23,84;24,2825;264.796.432;6.411.593.412
2016-01-14;24,49;25,12;23,935;24,88;227.872.168;5.590.833.477
2016-01-13;25,08;25,2975;24,325;24,3475;229.389.884;5.694.830.596
2016-01-12;25,1375;25,1725;24,71;24,99;175.057.044;4.355.978.680
2016-01-11;24,7425;24,765;24,335;24,6325;178.403.536;4.367.341.245
2016-01-08;24,6375;24,7775;24,19;24,24;253.767.868;6.195.306.313
2016-01-07;24,67;25,0325;24,1075;24,1125;285.834.304;7.024.258.191
2016-01-06;25,14;25,5925;24,9675;25,175;247.561.336;6.201.999.389
2016-01-05;26,4375;26,4625;25,6025;25,6775;199.382.768;5.147.473.337
2016-01-04;25,6525;26,342;25,50;26,3375;198.644.380;5.327.699.898
2015-12-31;26,7525;26,7575;26,205;26,315;147.991.272;3.909.504.597
2015-12-30;27,145;27,175;26,795;26,83;86.039.580;2.326.566.917
2015-12-29;26,74;27,3575;26,715;27,185;111.789.356;3.017.562.646
2015-12-28;26,8975;26,9225;26,5452;26,705;98.194.496;2.619.538.068
2015-12-24;27,25;27,25;26,9875;27,0075;49.784.900;1.348.396.191
2015-12-23;26,8175;27,2125;26,80;27,1525;110.189.792;3.001.597.432
2015-12-22;26,85;26,93;26,6128;26,8075;115.057.476;3.073.266.438
2015-12-21;26,82;26,8425;26,3925;26,8325;159.531.656;4.241.013.928
2015-12-18;27,2275;27,38;26,4525;26,5075;322.644.736;8.648.515.654
2015-12-17;28,005;28,0625;27,245;27,245;164.152.244;4.502.062.762
2015-12-16;27,7675;27,9975;27,20;27,835;203.371.004;5.586.667.410
2015-12-15;27,985;28,20;27,5875;27,6225;190.253.372;5.298.911.811
2015-12-14;28,045;28,17;27,4475;28,12;230.228.400;6.368.313.874
2015-12-11;28,7975;28,8475;28,2128;28,295;168.020.032;4.762.079.245
2015-12-10;29,01;29,235;28,8775;29,0425;104.380.452;3.024.352.980
2015-12-09;29,41;29,4225;28,77;28,905;151.115.840;4.501.743.785
2015-12-08;29,38;29,65;29,215;29,5575;124.963.144;3.676.607.045
2015-12-07;29,745;29,965;29,4525;29,57;117.012.756;3.459.776.107
2015-12-04;28,8225;29,8125;28,7775;29,7575;207.334.348;5.634.923.581
2015-12-03;29,1375;29,1975;28,555;28,80;142.997.728;3.871.811.130
2015-12-02;29,2625;29,5275;29,02;29,07;119.333.952;3.485.223.491
2015-12-01;29,6875;29,7025;29,215;29,335;125.699.916;3.663.634.313
2015-11-30;29,4975;29,8525;29,4375;29,575;130.334.296;3.853.846.976
2015-11-27;29,5725;29,6025;29,40;29,4525;44.373.336;1.303.808.068
2015-11-25;29,8025;29,8075;29,48;29,5075;75.229.716;2.223.514.012
2015-11-24;29,3325;29,8375;29,28;29,72;154.277.360;4.573.253.063
2015-11-23;29,8175;29,9325;29,335;29,4375;112.007.204;3.375.893.916
2015-11-20;29,80;29,98;29,7125;29,825;121.398.180;3.606.463.717
2015-11-19;29,41;29,9375;29,19;29,695;155.933.612;4.594.773.933
2015-11-18;28,94;29,3725;28,875;29,3225;169.061.896;4.925.568.020
2015-11-17;28,73;28,7625;28,33;28,4225;99.491.964;2.837.041.086
2015-11-16;27,845;28,56;27,75;28,5438;136.798.492;3.858.369.738
2015-11-13;28,80;28,8925;28,0675;28,085;167.242.420;4.736.140.811
2015-11-12;29,065;29,205;28,9125;28,93;117.959.804;3.413.381.857
2015-11-11;29,0925;29,355;28,8025;29,0275;167.944.032;4.883.955.289
2015-11-10;29,225;29,5175;29,0153;29,1925;211.416.196;6.173.788.591
2015-11-09;30,24;30,4525;30,0125;30,1425;121.938.540;3.671.164.602
2015-11-06;30,2775;30,4525;30,155;30,265;114.403.280;3.462.324.147
2015-11-05;30,4625;30,6725;30,045;30,23;138.353.388;4.182.755.421
2015-11-04;30,7825;30,955;30,405;30,50;155.304.280;4.491.590.759
2015-11-03;30,1975;30,8725;30,175;30,6425;165.494.756;4.919.705.330
2015-11-02;29,9675;30,34;29,9025;30,295;116.287.728;3.347.563.481
