

Folgend die Daten der BASF_Xetra0: [0.9032258064516129, {'day': 19.0, 'month': 3.0, 'year': 1991.0, 'closing_course': 6.0767}, {'day': 12.0, 'month': 4.0, 'year': 1991.0, 'closing_course': 6.09716}]
18: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 14.0, 'month': 2.0, 'year': 2003.0, 'closing_course': 0.87143}]
19: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 14.0, 'month': 2.0, 'year': 2003.0, 'closing_course': 0.87143}]
20: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 17.0, 'month': 2.0, 'year': 2003.0, 'closing_course': 0.95}]
21: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 17.0, 'month': 2.0, 'year': 2003.0, 'closing_course': 0.95}]
22: [0.9473684210526315, {'day': 21.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.78571}, {'day': 3.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34214}]
23: [0.9473684210526315, {'day': 15.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82143}, {'day': 31.0, 'month': 3.0, 'year': 2003.0, 'closing_course': 1.37143}]
24: [0.9473684210526315, {'day': 21.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.78571}, {'day': 4.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.35786}]
25: [0.9473684210526315, {'day': 22.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.75}, {'day': 7.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.41429}]
26: [0.9473684210526315, {'day': 15.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82143}, {'day': 1.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.32143}]
27: [0.9473684210526315, {'day': 21.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.78571}, {'day': 7.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.41429}]
28: [0.9473684210526315, {'day': 22.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.75}, {'day': 8.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34286}]
29: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 31.0, 'month': 3.0, 'year': 2003.0, 'closing_course': 1.37143}]
30: [0.9473684210526315, {'day': 15.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82143}, {'day': 2.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.27143}]
31: [0.9473684210526315, {'day': 21.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.78571}, {'day': 8.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34286}]
32: [0.9473684210526315, {'day': 22.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.75}, {'day': 9.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34286}]
33: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 1.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.32143}]
34: [0.9473684210526315, {'day': 15.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82143}, {'day': 3.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34214}]
35: [0.9473684210526315, {'day': 20.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.76786}, {'day': 8.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34286}]
36: [0.9473684210526315, {'day': 21.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.78571}, {'day': 9.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34286}]
37: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 2.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.27143}]
38: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 2.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.27143}]
39: [0.9473684210526315, {'day': 14.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82143}, {'day': 3.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34214}]
40: [0.9473684210526315, {'day': 15.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82143}, {'day': 4.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.35786}]
41: [0.9473684210526315, {'day': 16.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82857}, {'day': 7.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.41429}]
42: [0.9473684210526315, {'day': 17.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.80714}, {'day': 8.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34286}]
43: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 3.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34214}]
44: [0.9473684210526315, {'day': 14.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82143}, {'day': 4.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.35786}]
45: [0.9473684210526315, {'day': 15.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82143}, {'day': 7.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.41429}]
46: [0.9473684210526315, {'day': 16.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.82857}, {'day': 8.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.34286}]
47: [0.9473684210526315, {'day': 20.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.76786}, {'day': 10.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.35357}]
48: [0.9473684210526315, {'day': 20.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.76786}, {'day': 10.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.35357}]
49: [0.9473684210526315, {'day': 20.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.76786}, {'day': 10.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.35357}]
50: [0.9473684210526315, {'day': 21.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.78571}, {'day': 11.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.37857}]
51: [0.9473684210526315, {'day': 13.0, 'month': 1.0, 'year': 2003.0, 'closing_course': 0.83571}, {'day': 4.0, 'month': 4.0, 'year': 2003.0, 'closing_course': 1.35786}]


Folgend die Daten der wkn_555200_historic0: [0.9047619047619048, {'day': 13.0, 'month': 12.0, 'year': 2001.0, 'closing_course': 15.47}, {'day': 2.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 14.78}]
1: [0.9047619047619048, {'day': 28.0, 'month': 11.0, 'year': 2001.0, 'closing_course': 15.66}, {'day': 4.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 15.74}]
2: [0.9047619047619048, {'day': 30.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 15.65}, {'day': 9.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 16.1}]
3: [0.9047619047619048, {'day': 31.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 15.96}, {'day': 10.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 16.35}]
4: [0.9047619047619048, {'day': 29.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 15.54}, {'day': 14.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 16.22}]
5: [0.9047619047619048, {'day': 29.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 15.54}, {'day': 15.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 16.39}]
6: [0.9047619047619048, {'day': 29.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 15.54}, {'day': 16.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 15.95}]


Folgend die Daten der HP_Hamburg

Folgend die Daten der wkn_514000_historic

Folgend die Daten der Airbus_Xetra0: [0.9047619047619048, {'day': 23.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.9}, {'day': 12.0, 'month': 11.0, 'year': 2001.0, 'closing_course': 13.75}]
1: [0.9047619047619048, {'day': 23.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.9}, {'day': 13.0, 'month': 11.0, 'year': 2001.0, 'closing_course': 13.74}]
2: [0.9047619047619048, {'day': 24.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 13.21}, {'day': 14.0, 'month': 11.0, 'year': 2001.0, 'closing_course': 13.95}]
3: [0.9047619047619048, {'day': 8.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 11.0}, {'day': 9.0, 'month': 11.0, 'year': 2001.0, 'closing_course': 14.2}]
4: [0.9047619047619048, {'day': 9.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 11.0}, {'day': 13.0, 'month': 11.0, 'year': 2001.0, 'closing_course': 13.74}]
5: [0.9047619047619048, {'day': 22.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.35}, {'day': 18.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.97}]
6: [0.9047619047619048, {'day': 22.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.35}, {'day': 18.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.97}]
7: [0.9047619047619048, {'day': 22.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.35}, {'day': 23.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.6}]
8: [0.9047619047619048, {'day': 15.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.2}, {'day': 17.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 14.09}]
9: [0.9047619047619048, {'day': 22.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.35}, {'day': 24.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.3}]
10: [0.9047619047619048, {'day': 22.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.35}, {'day': 24.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.3}]
11: [0.9047619047619048, {'day': 15.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.2}, {'day': 18.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.97}]
12: [0.9047619047619048, {'day': 15.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.2}, {'day': 18.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.97}]
13: [0.9047619047619048, {'day': 22.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.35}, {'day': 25.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.46}]
14: [0.9047619047619048, {'day': 22.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.35}, {'day': 29.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.05}]
15: [0.9047619047619048, {'day': 4.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 11.8}, {'day': 17.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 14.09}]
16: [0.9047619047619048, {'day': 5.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 11.45}, {'day': 18.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.97}]
17: [0.9047619047619048, {'day': 10.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 11.0}, {'day': 23.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.6}]
18: [0.9047619047619048, {'day': 10.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 11.0}, {'day': 24.0, 'month': 1.0, 'year': 2002.0, 'closing_course': 13.3}]
19: [0.9047619047619048, {'day': 22.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.35}, {'day': 18.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 13.94}]
20: [0.9047619047619048, {'day': 17.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.44}, {'day': 15.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 13.83}]
21: [0.9047619047619048, {'day': 18.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.69}, {'day': 18.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 13.94}]
22: [0.9047619047619048, {'day': 17.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.44}, {'day': 19.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 13.27}]
23: [0.9047619047619048, {'day': 16.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.1}, {'day': 19.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 13.27}]
24: [0.9047619047619048, {'day': 15.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 12.2}, {'day': 20.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 13.3}]
25: [0.9047619047619048, {'day': 2.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 10.9}, {'day': 18.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 13.94}]
26: [0.9047619047619048, {'day': 2.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 10.9}, {'day': 19.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 13.27}]


Folgend die Daten der AMD Düsseldorf0: [0.9130434782608695, {'day': 29.0, 'month': 10.0, 'year': 1999.0, 'closing_course': 9.0}, {'day': 9.0, 'month': 11.0, 'year': 1999.0, 'closing_course': 10.25}]


Folgend die Daten der wkn_590375_historic0: [0.95, {'day': 22.0, 'month': 8.0, 'year': 2002.0, 'closing_course': 2.4}, {'day': 20.0, 'month': 9.0, 'year': 2002.0, 'closing_course': 3.1}]


Folgend die Daten der BMWSt_Xetra

Folgend die Daten der wkn_519000_historic

Folgend die Daten der wkn_578580_historic

Folgend die Daten der wkn_555750_historic

Folgend die Daten der wkn_578560_historic0: [0.9285714285714286, {'day': 9.0, 'month': 3.0, 'year': 1994.0, 'closing_course': 1.77863}, {'day': 6.0, 'month': 5.0, 'year': 1994.0, 'closing_course': 1.94842}]
1: [0.9285714285714286, {'day': 9.0, 'month': 3.0, 'year': 1994.0, 'closing_course': 1.77863}, {'day': 9.0, 'month': 5.0, 'year': 1994.0, 'closing_course': 1.96234}]


Folgend die Daten der Apple_Nasdaq0: [0.90625, {'day': 15.0, 'month': 10.0, 'year': 1990.0, 'closing_course': 0.24777}, {'day': 4.0, 'month': 6.0, 'year': 1991.0, 'closing_course': 0.43866}]
1: [0.90625, {'day': 8.0, 'month': 10.0, 'year': 1990.0, 'closing_course': 0.26}, {'day': 4.0, 'month': 6.0, 'year': 1991.0, 'closing_course': 0.43866}]
2: [0.90625, {'day': 1.0, 'month': 10.0, 'year': 1990.0, 'closing_course': 0.27232}, {'day': 4.0, 'month': 6.0, 'year': 1991.0, 'closing_course': 0.43866}]


Folgend die Daten der wkn_604700_historic 20.37.31

Folgend die Daten der wkn_604700_historic-20: [1.0, {'day': 2.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 64.96}, {'day': 9.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 65.92}]
1: [1.0, {'day': 2.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 64.96}, {'day': 9.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 65.92}]
2: [1.0, {'day': 3.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 65.04}, {'day': 10.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 65.44}]
3: [1.0, {'day': 6.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 63.46}, {'day': 13.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 64.02}]
4: [1.0, {'day': 6.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 63.46}, {'day': 13.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 64.02}]
5: [1.0, {'day': 6.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 63.46}, {'day': 13.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 64.02}]
6: [1.0, {'day': 30.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 62.96}, {'day': 6.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 65.12}]
7: [1.0, {'day': 31.0, 'month': 1.0, 'year': 2020.0, 'closing_course': 61.98}, {'day': 7.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 64.28}]
8: [1.0, {'day': 3.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 62.2}, {'day': 10.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 63.8}]
9: [1.0, {'day': 3.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 62.2}, {'day': 10.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 63.8}]
10: [1.0, {'day': 3.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 62.2}, {'day': 10.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 63.8}]
11: [1.0, {'day': 4.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 62.02}, {'day': 11.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 64.36}]
12: [1.0, {'day': 5.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 63.5}, {'day': 12.0, 'month': 2.0, 'year': 2020.0, 'closing_course': 64.62}]
13: [1.0, {'day': 17.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 35.13}, {'day': 24.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 36.99}]
14: [1.0, {'day': 18.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 32.36}, {'day': 25.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 36.3}]
15: [1.0, {'day': 19.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 31.04}, {'day': 26.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 38.72}]
16: [1.0, {'day': 20.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 33.5}, {'day': 27.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 38.93}]
17: [1.0, {'day': 23.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 33.51}, {'day': 30.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 37.16}]
18: [1.0, {'day': 23.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 33.51}, {'day': 30.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 37.16}]
19: [1.0, {'day': 23.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 33.51}, {'day': 30.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 37.16}]
20: [1.0, {'day': 24.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 36.99}, {'day': 31.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 38.44}]
21: [1.0, {'day': 25.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 36.3}, {'day': 1.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 38.55}]
22: [1.0, {'day': 26.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 38.72}, {'day': 2.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 39.09}]
23: [1.0, {'day': 30.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 37.16}, {'day': 6.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 40.22}]
24: [1.0, {'day': 30.0, 'month': 3.0, 'year': 2020.0, 'closing_course': 37.16}, {'day': 6.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 40.22}]
25: [1.0, {'day': 1.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 38.55}, {'day': 8.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 41.45}]
26: [1.0, {'day': 2.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 39.09}, {'day': 9.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 44.6}]
27: [1.0, {'day': 3.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 37.75}, {'day': 14.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 43.49}]
28: [1.0, {'day': 22.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 39.57}, {'day': 29.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 44.3}]
29: [1.0, {'day': 28.0, 'month': 4.0, 'year': 2020.0, 'closing_course': 42.2}, {'day': 6.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 42.52}]
30: [1.0, {'day': 19.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 41.83}, {'day': 26.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 43.53}]
31: [1.0, {'day': 20.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 41.86}, {'day': 27.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 45.61}]
32: [1.0, {'day': 21.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 41.14}, {'day': 28.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 46.69}]
33: [1.0, {'day': 22.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 42.07}, {'day': 29.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 45.37}]
34: [1.0, {'day': 25.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 41.66}, {'day': 2.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 47.23}]
35: [1.0, {'day': 25.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 41.66}, {'day': 2.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 47.23}]
36: [1.0, {'day': 25.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 41.66}, {'day': 2.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 47.23}]
37: [1.0, {'day': 26.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 43.53}, {'day': 3.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 48.12}]
38: [1.0, {'day': 27.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 45.61}, {'day': 4.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 50.36}]
39: [1.0, {'day': 28.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 46.69}, {'day': 5.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 51.5}]
40: [1.0, {'day': 29.0, 'month': 5.0, 'year': 2020.0, 'closing_course': 45.37}, {'day': 8.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 52.08}]
41: [1.0, {'day': 2.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 47.23}, {'day': 9.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 49.77}]
42: [1.0, {'day': 2.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 47.23}, {'day': 9.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 49.77}]
43: [1.0, {'day': 30.0, 'month': 6.0, 'year': 2020.0, 'closing_course': 47.58}, {'day': 7.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 48.59}]
44: [1.0, {'day': 1.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 47.29}, {'day': 8.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 48.01}]
45: [1.0, {'day': 6.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 48.95}, {'day': 13.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 50.72}]
46: [1.0, {'day': 6.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 48.95}, {'day': 13.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 50.72}]
47: [1.0, {'day': 6.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 48.95}, {'day': 13.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 50.72}]
48: [1.0, {'day': 8.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 48.01}, {'day': 15.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 53.22}]
49: [1.0, {'day': 16.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 52.36}, {'day': 23.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 52.96}]
50: [1.0, {'day': 30.0, 'month': 7.0, 'year': 2020.0, 'closing_course': 48.81}, {'day': 6.0, 'month': 8.0, 'year': 2020.0, 'closing_course': 50.06}]
51: [1.0, {'day': 5.0, 'month': 8.0, 'year': 2020.0, 'closing_course': 50.04}, {'day': 12.0, 'month': 8.0, 'year': 2020.0, 'closing_course': 52.66}]


Folgend die Daten der wkn_501822_historic0: [0.9047619047619048, {'day': 26.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 0.034}, {'day': 28.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.0475}]
1: [0.9047619047619048, {'day': 24.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 0.034}, {'day': 27.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.0475}]
2: [0.9047619047619048, {'day': 15.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 0.034}, {'day': 1.0, 'month': 3.0, 'year': 2002.0, 'closing_course': 0.0475}]
3: [0.9047619047619048, {'day': 5.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 0.034}, {'day': 27.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.0475}]
4: [0.9047619047619048, {'day': 5.0, 'month': 10.0, 'year': 2001.0, 'closing_course': 0.034}, {'day': 28.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.0475}]
5: [0.9047619047619048, {'day': 20.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.045}, {'day': 22.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
6: [0.9047619047619048, {'day': 16.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.042}, {'day': 21.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
7: [0.9047619047619048, {'day': 17.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.0435}, {'day': 22.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
8: [0.9047619047619048, {'day': 20.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.045}, {'day': 25.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
9: [0.9047619047619048, {'day': 20.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.045}, {'day': 25.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
10: [0.9047619047619048, {'day': 16.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.042}, {'day': 22.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
11: [0.9047619047619048, {'day': 17.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.0435}, {'day': 25.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
12: [0.9047619047619048, {'day': 20.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.045}, {'day': 26.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
13: [0.9047619047619048, {'day': 20.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.045}, {'day': 26.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
14: [0.9047619047619048, {'day': 16.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.042}, {'day': 25.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
15: [0.9047619047619048, {'day': 17.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.0435}, {'day': 26.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.05}]
16: [0.9047619047619048, {'day': 20.0, 'month': 8.0, 'year': 2001.0, 'closing_course': 0.045}, {'day': 27.0, 'month': 2.0, 'year': 2002.0, 'closing_course': 0.0475}]
