Ticker Symbol: HFWA
Name: Heritage Financial Corporation Common Stock
Market Cap: 1010370740.00
Country: United States
IPO Year: 
Volume: 22305
Sector: Finance
Industry: Banks

First year of data: 1998.0
Chance;Buy_Day;Buy_Month;Sell_Day;Sell_Month
0.8260869565217391;1.0;6.0;16.0;11.0
0.8260869565217391;1.0;6.0;17.0;11.0
0.8260869565217391;1.0;6.0;18.0;11.0
0.8260869565217391;31.0;12.0;8.0;11.0
0.8260869565217391;20.0;12.0;8.0;11.0
0.8260869565217391;21.0;12.0;9.0;11.0
0.8260869565217391;22.0;12.0;10.0;11.0
0.8260869565217391;27.0;12.0;14.0;11.0
0.8260869565217391;20.0;12.0;9.0;11.0
0.8260869565217391;23.0;12.0;14.0;11.0
0.8260869565217391;27.0;12.0;15.0;11.0
0.8260869565217391;21.0;12.0;13.0;11.0
0.8260869565217391;22.0;12.0;14.0;11.0
0.8260869565217391;23.0;12.0;15.0;11.0
0.8260869565217391;27.0;12.0;16.0;11.0
0.8260869565217391;21.0;12.0;14.0;11.0
0.8260869565217391;22.0;12.0;15.0;11.0
0.8260869565217391;23.0;12.0;16.0;11.0
0.8260869565217391;27.0;12.0;17.0;11.0
0.8260869565217391;21.0;12.0;15.0;11.0
0.8260869565217391;22.0;12.0;16.0;11.0
0.8260869565217391;23.0;12.0;17.0;11.0
0.8260869565217391;27.0;12.0;20.0;11.0
0.8260869565217391;22.0;12.0;17.0;11.0
0.8260869565217391;23.0;12.0;20.0;11.0
0.8260869565217391;27.0;12.0;21.0;11.0
0.8260869565217391;22.0;12.0;20.0;11.0
0.8260869565217391;23.0;12.0;21.0;11.0
0.8260869565217391;27.0;12.0;22.0;11.0
0.8260869565217391;22.0;12.0;21.0;11.0
0.8260869565217391;23.0;12.0;22.0;11.0
0.8260869565217391;27.0;12.0;24.0;11.0
0.8260869565217391;22.0;12.0;22.0;11.0
0.8260869565217391;23.0;12.0;24.0;11.0
0.8260869565217391;27.0;12.0;27.0;11.0
0.8260869565217391;22.0;12.0;24.0;11.0
0.8260869565217391;23.0;12.0;27.0;11.0
0.8260869565217391;27.0;12.0;28.0;11.0
0.8260869565217391;22.0;12.0;27.0;11.0
0.8260869565217391;27.0;12.0;29.0;11.0
0.8260869565217391;23.0;12.0;29.0;11.0
0.8260869565217391;27.0;12.0;30.0;11.0
0.8260869565217391;22.0;12.0;30.0;11.0
0.8260869565217391;22.0;12.0;4.0;12.0
0.8260869565217391;23.0;12.0;5.0;12.0
0.8260869565217391;27.0;12.0;6.0;12.0
